,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Price,PriceOneRoom,PriceOneRoomByDistrict,Floor_cat
4149,9539,191,2.0,62.15184428263732,33.72061401414083,10.0,9.0,16.0,1985,0.127375905,1,1,43,8429,3,3,9,1,313741.65904484515,156870.82952242257,130892.09767556528,2.0
4150,1416,101,2.0,62.08670416012542,33.24009038470855,13.0,10.0,17.0,2005,0.225824954,0,1,41,6558,7,3,2,1,147019.9475630101,73509.97378150505,104499.1554229544,2.0
4151,13787,108,1.0,41.92942071208,19.236976864065927,9.0,12.0,14.0,2010,0.0,1,1,23,3684,2,0,4,1,87452.48538489974,87452.48538489974,175024.95462210104,2.0
4152,4607,108,2.0,59.80639875976384,40.68901135563348,9.0,5.0,9.0,1961,0.0,1,1,23,3684,2,0,4,1,426960.0724796215,213480.03623981075,175024.95462210104,1.0
4153,5337,79,1.0,32.305130720523046,21.00667315305455,5.0,5.0,5.0,1968,0.307466659,1,0,30,5048,9,2,5,1,140435.13102757226,140435.13102757226,104749.31780415372,1.0
4154,4338,30,2.0,83.32398110937761,82.32398110937761,1.0,8.0,17.0,2017,7.81528e-05,1,1,22,6398,141,3,23,1,389814.1117524938,194907.0558762469,93960.73385441,2.0
4155,16652,1,1.0,39.589514727350135,38.589514727350135,1.0,5.0,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,125039.9689519092,125039.9689519092,106080.89813984977,1.0
4156,14447,53,1.0,42.088879778733336,38.61653952259709,10.0,13.0,15.0,2017,0.049637257,1,1,34,7759,0,1,3,1,195454.65145244348,195454.65145244348,138669.19992488436,2.0
4157,11988,11,3.0,61.79010834163435,42.77787821950916,6.0,4.0,9.0,1968,0.0001696759999999,1,1,36,5992,0,1,1,1,238423.6129330416,79474.53764434719,100098.98421580424,1.0
4158,13739,94,2.0,46.0752181245348,29.54564099570311,6.0,9.0,9.0,1973,0.282797669,1,1,33,8667,2,0,6,1,184769.80291188823,92384.90145594411,140830.44883154068,2.0
4159,2768,27,1.0,33.49854764122054,34.31265372723994,1.0,1.0,1.0,1977,0.017647053,1,1,2,469,0,0,0,1,141215.49488858134,141215.49488858134,94738.78010510074,1.0
4160,11007,30,1.0,29.83361167931827,28.83361167931827,1.0,2.0,17.0,2015,7.81528e-05,1,1,22,6398,141,3,23,1,68185.04313530562,68185.04313530562,93960.73385441,1.0
4161,4629,62,3.0,83.95555730542225,82.95555730542225,1.0,10.0,16.0,2017,0.072157581,1,1,2,629,1,0,0,0,167713.31394534433,55904.43798178144,102579.53665948348,2.0
4162,4236,8,1.0,40.31327344692163,19.751439618195278,7.0,12.0,17.0,2002,0.43788524,1,1,23,5735,3,0,5,1,188108.3826147756,188108.3826147756,120139.85223371127,2.0
4163,1174,109,3.0,77.57550441901114,41.63582797907085,10.0,9.0,14.0,2005,0.093442564,1,1,23,4635,5,2,4,1,517263.4076162104,172421.13587207012,157222.91136315177,2.0
4164,11069,32,4.0,90.82892925582108,59.8466655261412,8.0,6.0,25.0,1990,0.135649789,1,1,46,7960,6,3,11,1,461461.68423350406,115365.42105837601,123093.78051747443,2.0
4165,177,9,3.0,82.75809027150198,81.39226789903226,1.0,11.0,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1,237213.09187262665,79071.03062420888,96749.26169070917,2.0
4166,10916,58,1.0,40.49321575210553,21.5942352771406,9.0,12.0,14.0,1974,0.31019913,1,1,11,2748,1,0,0,1,116443.94193644507,116443.94193644507,105638.51674758486,2.0
4167,14164,96,2.0,57.58362550332426,30.684492793977345,11.0,6.0,9.0,2002,0.041116354,1,1,53,14892,4,1,4,1,240755.9944742589,120377.99723712946,127496.37709499715,2.0
4168,12028,1,1.0,39.44687372826903,38.44687372826903,1.0,9.0,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,139446.37148902615,139446.37148902615,106080.89813984977,2.0
4169,4155,9,2.0,60.0267947773236,63.61189222462495,1.0,11.0,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1,177896.14456112593,88948.07228056296,96749.26169070917,2.0
4170,11241,143,2.0,41.861575377760445,28.866862243103714,4.0,2.0,5.0,1964,0.049863387,1,1,18,3746,9,3,1,1,205850.4170921005,102925.20854605026,129775.64550628136,1.0
4171,909,62,3.0,93.62377365304856,92.62377365304856,1.0,6.0,15.0,1977,0.072157581,1,1,2,629,1,0,0,0,195548.7061859563,65182.902061985435,102579.53665948348,2.0
4172,8178,124,1.0,33.235353597050725,22.46694927856464,5.0,5.0,5.0,1961,0.1220903469999999,1,1,29,6566,7,4,0,1,163874.51276456736,163874.51276456736,122610.70535823151,1.0
4173,1231,7,2.0,46.583574408280015,32.893988210219106,6.0,7.0,14.0,1975,0.130617806,1,1,39,10418,9,1,9,1,176796.81210162744,88398.40605081372,121688.70275104689,2.0
4174,4476,44,1.0,38.35717521393141,23.479602726324607,9.0,8.0,16.0,1994,0.122190486,1,1,25,4724,2,1,3,1,259681.44410029516,259681.44410029516,125925.65600234266,2.0
4175,5536,18,2.0,54.882719701967176,31.60142283673431,8.0,13.0,17.0,1998,0.0,1,1,30,5562,0,0,5,0,212480.73787855305,106240.36893927652,130701.41303707106,2.0
4176,16360,48,1.0,40.91524710512638,4.309546748709167,1.0,1.0,1.0,2014,0.041124634,1,1,46,9515,5,1,10,1,209978.9661296985,209978.9661296985,166187.533158843,1.0
4177,8136,62,3.0,86.06411357199445,86.06411357199445,0.0,11.0,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,207315.91957914375,69105.30652638125,102579.53665948348,2.0
4178,290,58,1.0,44.43208472210274,43.43208472210274,1.0,6.0,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,130633.19950495732,130633.19950495732,105638.51674758486,2.0
4179,1085,8,1.0,42.3512518288531,21.46728733865214,9.0,4.0,17.0,2013,0.0922906419999999,1,1,21,4346,2,1,2,1,90191.64805905994,90191.64805905994,120139.85223371127,1.0
4180,12285,6,2.0,56.2556511233544,30.21810496763496,8.0,12.0,12.0,1981,0.2432045189999999,1,1,5,1564,0,0,0,1,176104.84869081617,88052.42434540809,94232.67051796374,2.0
4181,12837,46,1.0,40.09766261511754,2.752436175364536,1.0,3.0,30.0,2017,0.0,1,1,47,11319,0,3,5,1,214054.32869126697,214054.32869126697,117867.66705282767,1.0
4182,12585,1,1.0,46.97093431020898,45.97093431020898,1.0,9.0,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,175726.84348042207,175726.84348042207,106080.89813984977,2.0
4183,6488,73,1.0,44.34101922954774,44.32316412554129,1.0,5.0,24.0,2016,0.042031587,1,1,37,6856,84,2,5,1,367188.5106652413,367188.5106652413,286769.85097815323,1.0
4184,15507,58,1.0,42.157404963662586,42.157404963662586,0.0,13.0,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,126484.03441514733,126484.03441514733,105638.51674758486,2.0
4185,14085,120,1.0,43.11842823586948,22.801007623936837,10.0,19.0,22.0,2007,0.0006991189999999,1,1,14,3369,24,0,3,1,216961.81378551596,216961.81378551596,116919.78624990847,3.0
4186,6275,67,1.0,42.43546122959852,42.43546122959852,0.0,15.0,22.0,2014,0.0077202819999999,1,1,38,4788,2,0,4,1,117873.37056064654,117873.37056064654,121378.50020879356,2.0
4187,45,4,2.0,47.72689256394523,33.604959549948894,5.0,4.0,8.0,1964,0.042031587,1,1,37,6856,84,2,5,1,315704.3364947701,157852.16824738504,146358.97249104807,1.0
4188,15552,45,3.0,83.38414592138575,51.365362750394986,9.0,13.0,14.0,1982,0.0144231139999999,1,1,19,3806,4,0,3,1,391982.6481840012,130660.8827280004,164907.84037313267,2.0
4189,11607,147,2.0,44.79183623301694,28.36039282679908,5.0,4.0,9.0,2011,0.319809354,1,1,25,4756,16,5,8,1,243028.6030962601,121514.30154813005,133964.62566433294,1.0
4190,13696,3,1.0,29.25176900073683,15.75058299482524,6.0,9.0,12.0,1975,0.050900058,1,1,43,10621,1,2,3,1,144673.3130030265,144673.3130030265,103437.97369225392,2.0
4191,10396,23,2.0,61.88203524452141,60.88203524452141,1.0,24.0,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,161092.8792496584,80546.4396248292,76232.42437168532,3.0
4192,8181,44,2.0,39.155764881898016,24.459852918949423,6.0,9.0,9.0,1969,0.036122292,1,1,24,4378,0,1,1,1,183077.18663003025,91538.59331501512,125925.65600234266,2.0
4193,10914,1,1.0,59.86667979499983,58.86667979499983,1.0,10.0,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,194475.19287895385,194475.19287895385,106080.89813984977,2.0
4194,11938,168,2.0,60.52023711132944,37.576008378502,8.0,3.0,13.0,1958,0.341071945,1,1,27,5664,48,3,11,1,324027.4407782486,162013.7203891243,150544.47782985505,1.0
4195,10710,30,2.0,66.39728230273276,36.843910172689,1.0,1.0,1.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,188677.35555242063,94338.67777621032,93960.73385441,1.0
4196,9488,27,2.0,59.39896968605265,59.39896968605265,0.0,6.0,17.0,1977,0.011654127,1,1,4,915,0,0,0,1,145040.95630190536,72520.47815095268,94738.78010510074,2.0
4197,12375,30,2.0,64.17470453845173,63.174704538451735,1.0,16.0,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,190032.45918615093,95016.22959307546,93960.73385441,2.0
4198,8291,58,2.0,59.69246449751482,58.3278924049533,0.0,16.0,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,143831.40625072684,71915.70312536342,105638.51674758486,2.0
4199,4321,9,2.0,55.92947553954557,31.05182510683179,8.0,5.0,14.0,1992,0.161531741,1,1,25,5648,1,2,4,1,186108.69576347744,93054.34788173872,96749.26169070917,1.0
4200,10140,27,1.0,41.0475888026742,38.9582288936689,1.0,9.0,19.0,2018,0.2114012139999999,1,1,9,1892,0,0,1,1,110630.62672058548,110630.62672058548,94738.78010510074,2.0
4201,8695,15,1.0,55.80808714586821,25.42977473392173,11.0,9.0,17.0,2009,0.158249043,1,1,21,5731,0,1,0,1,194706.29120446937,194706.29120446937,130959.78284441674,2.0
4202,10043,30,4.0,118.86824623160255,118.98665491988324,1.0,2.0,2.0,2016,7.81528e-05,1,1,22,6398,141,3,23,1,237969.1443226536,59492.2860806634,93960.73385441,1.0
4203,5088,6,1.0,49.68415549482661,5.567502079747073,1.0,12.0,25.0,2016,0.2432045189999999,1,1,5,1564,0,0,0,1,138230.14938562224,138230.14938562224,94232.67051796374,2.0
4204,13129,73,1.0,46.76516825314716,48.24013335610556,1.0,6.0,9.0,2016,0.042031587,1,1,37,6856,84,2,5,1,404790.56378406537,404790.56378406537,286769.85097815323,2.0
4205,176,72,2.0,52.192342335972896,31.88043783471506,6.0,9.0,9.0,1977,0.210473241,1,1,11,2398,2,3,0,1,240359.4805119332,120179.7402559666,104093.73691216027,2.0
4206,6138,63,3.0,84.71738019775712,83.71738019775712,1.0,21.0,21.0,1977,0.23861713,1,1,26,3889,6,3,6,1,536549.4183729577,178849.80612431924,195360.6417691844,3.0
4207,11117,94,1.0,37.43230455724317,22.833032256738186,9.0,12.0,12.0,1970,0.282797669,1,1,33,8667,2,0,6,1,165361.49846865554,165361.49846865554,140830.44883154068,2.0
4208,12140,23,1.0,41.07529469483204,40.07529469483204,1.0,10.0,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,107598.33727417247,107598.33727417247,76232.42437168532,2.0
4209,13996,23,1.0,38.04922424608047,42.67267939189019,10.0,3.0,16.0,2013,0.034656082,1,1,0,168,0,0,0,1,71623.35758510714,71623.35758510714,76232.42437168532,1.0
4210,5119,67,3.0,61.60514234055498,40.43687883343503,6.0,7.0,9.0,1974,0.0077202819999999,1,1,38,4788,2,0,4,1,280968.4588396874,93656.15294656246,121378.50020879356,2.0
4211,7361,27,3.0,83.95088337316439,85.8465258992158,1.0,1.0,1.0,2015,0.072157581,1,1,2,629,1,0,0,0,245183.8343495521,81727.94478318404,94738.78010510074,1.0
4212,7955,107,2.0,36.47718296861705,22.623416247882933,7.0,3.0,9.0,1963,0.174739084,1,1,17,3379,9,0,3,1,195850.3360039815,97925.16800199075,139487.83695405495,1.0
4213,6082,33,1.0,34.34823132420946,34.34823132420946,0.0,2.0,12.0,1977,0.236108458,1,1,16,3893,27,3,10,1,146322.11324199272,146322.11324199272,146579.48778167847,1.0
4214,133,13,3.0,84.33921077980708,50.73526209829948,8.0,2.0,9.0,2001,0.090799103,1,1,74,19083,2,5,15,1,307321.56695886544,102440.52231962181,122754.00514205194,1.0
4215,4239,64,1.0,48.1280710556279,29.96705578584976,6.0,3.0,9.0,1974,0.002211665,1,1,39,7614,3,1,5,0,252211.70872201692,252211.70872201692,144093.44383960922,1.0
4216,3166,27,1.0,41.80403048449249,40.80403048449249,1.0,15.0,18.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,97206.02661801038,97206.02661801038,94738.78010510074,2.0
4217,2072,85,2.0,47.13256918301177,31.80655226755757,6.0,9.0,9.0,1976,0.037177818,1,1,52,11217,1,1,7,1,210293.03388166812,105146.51694083406,113830.92888671593,2.0
4218,7918,119,2.0,46.651592981443656,29.965047934224717,5.0,4.0,9.0,1969,0.033493708,1,1,66,10573,1,3,8,1,183792.88777876747,91896.44388938374,102251.91925862015,1.0
4219,13892,58,2.0,79.56939169420673,80.50628443906773,0.0,7.0,9.0,1977,0.43788524,1,1,23,5735,3,0,5,1,155383.09365114014,77691.54682557007,105638.51674758486,2.0
4220,5771,23,2.0,52.35626934598726,51.35626934598726,1.0,12.0,12.0,1977,0.034656082,1,1,0,168,0,0,0,1,98688.88686795176,49344.44343397588,76232.42437168532,2.0
4221,11495,27,2.0,63.036075786937054,61.2539675938295,1.0,5.0,10.0,1977,0.017647053,1,1,2,469,0,0,0,1,188640.4627871892,94320.2313935946,94738.78010510074,1.0
4222,12687,27,2.0,65.44449704249463,68.61422650752594,0.0,7.0,19.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,146247.60559611616,73123.80279805808,94738.78010510074,2.0
4223,6196,1,2.0,55.82842495950801,5.066532621555775,1.0,1.0,1.0,2019,0.0071223169999999,1,1,1,264,0,0,1,1,183136.3404154786,91568.1702077393,106080.89813984977,1.0
4224,8297,155,3.0,66.25846874044774,45.43725202771101,6.0,3.0,12.0,1977,0.0423072709999999,1,1,17,2810,9,3,6,1,310139.6598474389,103379.88661581297,150936.48003072216,1.0
4225,10434,52,2.0,64.0937973896572,65.82631208520284,0.0,10.0,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1,160660.60948818145,80330.30474409072,97309.45887854553,2.0
4226,5646,53,2.0,56.034284263592944,32.07600117402252,8.0,8.0,12.0,1992,0.3139245519999999,1,1,22,4625,11,2,10,1,286621.20209233847,143310.60104616923,138669.19992488436,2.0
4227,5689,119,2.0,46.05381974075217,33.95214999994634,5.0,9.0,9.0,1964,0.000995363,1,1,42,7651,1,1,5,1,181195.44248193465,90597.72124096732,102251.91925862015,2.0
4228,3123,90,1.0,39.09323237039703,24.940438628257017,9.0,4.0,12.0,1969,0.265088676,1,1,37,5288,0,3,2,1,161610.48443519478,161610.48443519478,125549.08670355318,1.0
4229,13942,63,1.0,48.10403547712399,48.70544191836353,10.0,13.0,17.0,2016,0.23861713,1,1,26,3889,6,3,6,1,257428.99434669383,257428.99434669383,195360.6417691844,2.0
4230,14769,21,2.0,47.96386705001312,34.51515778553105,5.0,3.0,5.0,1965,0.034331497,1,1,25,5487,3,0,4,1,191211.22570778592,95605.61285389296,104448.24792456871,1.0
4231,10146,101,3.0,56.95072074410916,37.74954425653181,5.0,3.0,5.0,1965,0.038692987,1,1,28,6533,1,2,5,1,203890.83563719696,67963.61187906565,104499.1554229544,1.0
4232,7206,27,3.0,98.74046871455202,98.74046871455202,0.0,13.0,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,291719.6581343012,97239.88604476706,94738.78010510074,2.0
4233,14042,27,2.0,57.79161490637475,56.79161490637475,1.0,9.0,17.0,1977,0.011654127,1,1,4,915,0,0,0,1,139531.5758610214,69765.7879305107,94738.78010510074,2.0
4234,1167,121,2.0,57.821278004716206,28.60382533697497,11.0,4.0,16.0,1982,0.212515361,1,1,19,3293,16,3,7,1,283279.7860370944,141639.8930185472,148860.156645257,1.0
4235,11073,27,2.0,66.17182498713127,65.17182498713127,1.0,1.0,1.0,1977,0.017647053,1,1,2,469,0,0,0,1,169468.30855150675,84734.15427575338,94738.78010510074,1.0
4236,9068,176,1.0,31.95948893854659,21.028691601983347,6.0,5.0,5.0,1964,0.08761909,1,1,8,1497,5,1,0,1,167674.25836713947,167674.25836713947,153417.40041034215,1.0
4237,15177,27,1.0,44.32679743053338,43.32679743053338,1.0,14.0,14.0,2017,0.017647053,1,1,2,469,0,0,0,1,141849.67928561228,141849.67928561228,94738.78010510074,2.0
4238,7458,25,2.0,61.619945093550015,34.095799939924,10.0,6.0,15.0,2000,0.069753361,1,1,53,13670,4,1,11,1,282575.6277593896,141287.8138796948,122563.9710596815,2.0
4239,13310,22,1.0,41.68757369904757,23.31604473073017,7.0,4.0,4.0,1989,0.133215333,1,1,49,11395,3,3,4,0,184256.00928948823,184256.00928948823,115333.95410893613,1.0
4240,2892,46,1.0,43.87155399641385,19.439470426868738,9.0,11.0,12.0,1973,0.188783766,1,1,31,6137,4,0,1,1,197485.5391457365,197485.5391457365,117867.66705282767,2.0
4241,2904,6,2.0,65.92986464716523,64.92986464716523,1.0,3.0,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,174858.77170383374,87429.38585191687,94232.67051796374,1.0
4242,14841,23,2.0,59.85437389247195,58.35218780139543,1.0,2.0,17.0,1977,0.034656082,1,1,0,168,0,0,0,1,100938.32698459932,50469.16349229966,76232.42437168532,1.0
4243,15553,17,3.0,79.21649340133932,44.476290631488965,10.0,8.0,8.0,1960,0.0,1,1,25,5027,4,1,1,1,526712.6846342776,175570.89487809254,145941.55533360448,2.0
4244,1494,124,3.0,70.36385158036377,47.86182442962382,7.0,3.0,3.0,1952,0.16909109,1,1,19,3856,10,2,5,1,259143.17475419145,86381.05825139715,122610.70535823151,1.0
4245,5255,32,2.0,48.82345717459147,32.46144296470069,6.0,9.0,9.0,1972,0.135649789,1,1,46,7960,6,3,11,1,239331.05059575383,119665.52529787691,123093.78051747443,2.0
4246,16468,9,1.0,41.69865641047663,23.461915019116997,8.0,13.0,14.0,1989,0.136244425,1,1,11,2370,0,0,1,1,147083.3839160611,147083.3839160611,96749.26169070917,2.0
4247,2811,144,1.0,41.77267801621098,22.361178217500875,8.0,5.0,14.0,1987,0.306977489,1,1,27,5148,14,5,7,1,198721.88169029943,198721.88169029943,120029.57189819483,1.0
4248,2458,48,1.0,38.4784254732333,37.4784254732333,1.0,24.0,24.0,2014,0.041124634,1,1,46,9515,5,1,10,1,204576.4216359203,204576.4216359203,166187.533158843,3.0
4249,15703,34,2.0,57.79346364752467,35.38748134800014,9.0,15.0,17.0,1996,0.069753361,1,1,53,13670,4,1,11,1,249044.41465244853,124522.20732622426,129738.6515885499,2.0
4250,15380,78,1.0,42.98095501519185,22.542680618008497,10.0,11.0,14.0,2006,0.0922906419999999,1,1,21,4346,2,1,2,1,143098.95731361763,143098.95731361763,136590.14766700962,2.0
4251,14216,41,1.0,39.53465131792856,22.224450747727165,6.0,7.0,9.0,1981,6.99893e-05,1,1,46,10309,1,1,16,1,170390.83399668272,170390.83399668272,120688.95084723899,2.0
4252,6073,27,1.0,39.80442455915154,39.80442455915154,0.0,3.0,17.0,1977,0.011654127,1,1,4,915,0,0,0,1,105202.72740910028,105202.72740910028,94738.78010510074,1.0
4253,1701,170,1.0,43.67385661730256,21.383075931992597,12.0,4.0,13.0,1977,0.21843974,1,1,21,4472,6,4,7,0,228886.02830383403,228886.02830383403,162108.43070921546,1.0
4254,11403,42,2.0,54.4682256037618,33.750456050407635,9.0,5.0,12.0,2008,0.158249043,1,1,21,5731,0,1,0,1,217007.6753259274,108503.8376629637,134144.32461071346,1.0
4255,2921,58,1.0,35.56955455544619,25.445805951598373,1.0,7.0,12.0,1974,0.31019913,1,1,11,2748,1,0,0,1,132632.68752746354,132632.68752746354,105638.51674758486,2.0
4256,13521,77,2.0,44.54202895028171,30.13757411959054,6.0,7.0,9.0,1975,6.99893e-05,1,1,46,10309,1,1,16,1,190614.11554856552,95307.05777428276,113197.99452347044,2.0
4257,2928,27,2.0,77.31215890343793,76.31215890343793,1.0,1.0,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,173714.2239849579,86857.11199247895,94738.78010510074,1.0
4258,11287,17,3.0,66.0867454969212,43.42943621420861,7.0,7.0,13.0,1979,0.0,1,1,18,3374,5,1,2,1,90008.83660431388,30002.945534771294,145941.55533360448,2.0
4259,9962,23,2.0,58.50416784173648,57.50416784173648,1.0,3.0,3.0,1977,0.005767451,1,1,1,388,0,0,0,1,81788.06849075801,40894.03424537901,76232.42437168532,1.0
4260,311,27,2.0,65.98029359179282,64.98029359179282,1.0,12.0,17.0,1977,0.017647053,1,1,2,469,0,0,0,1,193790.53365495385,96895.26682747692,94738.78010510074,2.0
4261,3774,58,2.0,86.40900461062252,84.74766265754359,0.0,7.0,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,165105.40231120028,82552.70115560014,105638.51674758486,2.0
4262,28,9,2.0,52.51330992401352,37.040829339270864,1.0,17.0,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1,187717.24253776768,93858.62126888384,96749.26169070917,2.0
4263,8616,27,2.0,63.7551546749377,34.461698476548406,0.0,14.0,17.0,1977,0.017647053,1,1,2,469,0,0,0,1,172798.06587179136,86399.03293589568,94738.78010510074,2.0
4264,2947,24,2.0,38.42776052366593,26.17024966219608,6.0,3.0,12.0,1969,0.111627393,1,1,50,12238,8,2,3,1,203201.63722800236,101600.81861400118,142444.88643911065,1.0
4265,7280,44,2.0,43.80016812804764,28.55214203689268,6.0,4.0,5.0,1963,0.036122292,1,1,24,4378,0,1,1,1,186044.24118664,93022.12059332,125925.65600234266,1.0
4266,16227,44,1.0,39.3987863087405,29.398786308740497,10.0,21.0,25.0,2015,0.036122292,1,1,24,4378,0,1,1,1,205185.15805916343,205185.15805916343,125925.65600234266,3.0
4267,11408,130,1.0,33.8077905317322,20.798133096694187,5.0,5.0,5.0,1962,0.21843974,1,1,21,4472,6,4,7,0,172778.17018363916,172778.17018363916,119853.83158540528,1.0
4268,6631,85,1.0,48.99053343362201,1.1046892327011115,1.0,5.0,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,124761.83259233888,124761.83259233888,113830.92888671593,1.0
4269,9603,35,1.0,34.182426415914094,18.18592227685385,5.0,7.0,9.0,1977,0.089039719,1,1,33,7976,5,0,11,1,143805.157012055,143805.157012055,121239.81247241354,2.0
4270,2708,37,3.0,77.03114803489605,45.34758986080368,8.0,13.0,14.0,1997,0.127811589,1,1,28,7287,5,1,3,1,360625.5002044687,120208.50006815624,113819.13284554341,2.0
4271,10540,21,2.0,48.502000560949845,32.840141895086845,6.0,8.0,9.0,1975,0.194489265,1,1,47,8004,3,3,5,1,182897.30081693272,91448.65040846636,104448.24792456871,2.0
4272,13977,2,4.0,68.09257226570188,51.3991715258085,6.0,7.0,9.0,1970,0.309479124,1,1,35,7715,4,0,6,1,294405.89954197616,73601.47488549404,125268.52718670998,2.0
4273,8068,21,3.0,77.81838153683962,47.22100655935496,10.0,17.0,17.0,1992,0.194489265,1,1,47,8004,3,3,5,1,320187.32928274845,106729.10976091615,104448.24792456871,2.0
4274,10203,26,3.0,59.27773962531499,38.93755761611759,5.0,5.0,5.0,1965,0.0,1,1,36,6714,2,0,2,1,236229.96293843337,78743.3209794778,157391.0559827491,1.0
4275,11273,47,2.0,57.57557083133399,31.04481589297865,8.0,14.0,16.0,1980,0.101872465,1,1,23,4583,3,3,3,1,282386.31090286927,141193.15545143464,122712.5311303349,2.0
4276,15945,91,2.0,45.47814898710544,32.34508070784824,6.0,1.0,5.0,1963,0.333891544,1,1,30,6564,1,0,0,1,168824.46570292825,84412.23285146413,111764.07762682917,1.0
4277,127,34,3.0,79.13055006431273,83.47001099112775,12.0,23.0,23.0,2015,0.069753361,1,1,53,13670,4,1,11,1,405231.6008229453,135077.2002743151,129738.6515885499,3.0
4278,11345,27,1.0,37.846067554340856,36.846067554340856,1.0,1.0,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,111920.68541097552,111920.68541097552,94738.78010510074,1.0
4279,2643,6,2.0,65.62310766278317,64.62310766278317,1.0,9.0,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,180419.34603419623,90209.67301709812,94232.67051796374,2.0
4280,12072,138,1.0,41.2054296385011,19.42380806446971,10.0,13.0,24.0,2004,0.0,1,1,36,6714,2,0,2,1,209421.8754062072,209421.8754062072,130424.32055992525,2.0
4281,11377,27,3.0,74.28539308619793,48.65274745503524,10.0,4.0,17.0,2013,0.011654127,1,1,4,915,0,0,0,1,125879.49282654832,41959.83094218277,94738.78010510074,1.0
4282,13146,74,1.0,46.44971085686901,46.44971085686901,0.0,6.0,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,168705.4501482612,168705.4501482612,127646.56495323495,2.0
4283,14144,79,2.0,46.7125380576577,30.91238707744048,5.0,4.0,12.0,1970,0.307466659,1,0,30,5048,9,2,5,1,231778.5011435038,115889.2505717519,104749.31780415372,1.0
4284,8928,27,2.0,56.25909555616468,55.25909555616468,1.0,9.0,17.0,1977,0.011654127,1,1,4,915,0,0,0,1,138197.21584330685,69098.60792165343,94738.78010510074,2.0
4285,16569,13,4.0,115.56981000728672,73.71545746822162,12.0,1.0,3.0,1998,0.090799103,1,1,74,19083,2,5,15,1,464897.2078003963,116224.30195009908,122754.00514205194,1.0
4286,16683,61,2.0,54.94024889950602,30.31591155550112,9.0,2.0,9.0,1976,0.300322518,1,1,52,10311,6,1,9,1,223622.3992695649,111811.19963478245,119679.37826318154,1.0
4287,7336,105,1.0,38.3059776836002,19.486024360105738,9.0,3.0,16.0,1980,0.069660344,1,1,31,6119,4,1,2,1,182953.93324266543,182953.93324266543,103609.06359744356,1.0
4288,10874,62,1.0,136.72722381119402,135.72722381119402,1.0,3.0,3.0,2017,0.072157581,1,1,2,629,1,0,0,0,274592.85878724256,274592.85878724256,102579.53665948348,1.0
4289,15416,27,2.0,57.92196044102653,57.92196044102653,0.0,14.0,19.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,130755.59394018294,65377.79697009147,94738.78010510074,2.0
4290,9333,62,1.0,43.4031697141798,42.4031697141798,1.0,3.0,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,141175.66119915724,141175.66119915724,102579.53665948348,1.0
4291,15252,23,1.0,54.42906662438478,54.42906662438478,0.0,4.0,9.0,1977,0.014072961,1,1,2,475,0,0,0,1,106429.78223028067,106429.78223028067,76232.42437168532,1.0
4292,14618,14,1.0,37.03658140808646,20.3926334549298,7.0,3.0,12.0,1982,0.042031587,1,1,37,6856,84,2,5,1,195534.3617371737,195534.3617371737,159776.1473496563,1.0
4293,10838,27,1.0,38.14138946236264,37.14138946236264,1.0,13.0,18.0,2016,0.2114012139999999,1,1,9,1892,0,0,1,1,95667.64761534476,95667.64761534476,94738.78010510074,2.0
4294,10187,5,1.0,50.355364496891376,50.53649350102669,1.0,1.0,1.0,2017,0.150817539,1,1,16,3433,4,4,5,1,295513.95516874304,295513.95516874304,134159.0248581569,1.0
4295,8483,47,3.0,76.66300884515498,48.37375464487638,10.0,9.0,16.0,1980,0.101872465,1,1,23,4583,3,3,3,1,349768.67563429463,116589.55854476488,122712.5311303349,2.0
